id,course_id,date,hour,location,address
690,138,2020-09-04,13:15:00,"Piano 3","Via Caputo 7"
691,139,2020-01-22,10:40:00,"Appartamento 94","Piazza Lombardi 945"
692,139,2020-02-10,10:15:00,"Piano 3","Borgo Messina 56"
693,139,2020-06-14,13:45:00,"Piano 3","Borgo Bacchisio 7 Appartamento 77"
694,139,2020-07-06,12:20:00,"Piano 9","Strada Messina 2"
695,139,2020-09-18,15:20:00,"Appartamento 83","Strada Clodovea 157"
696,140,2020-01-13,09:45:00,"Appartamento 55","Piazza Demian 384 Piano 1"
697,140,2020-02-06,15:40:00,"Appartamento 98","Borgo Martini 1"
698,140,2020-06-20,10:30:00,"Piano 4","Rotonda Romano 56 Piano 6"
699,140,2020-07-11,11:00:00,"Piano 3","Incrocio Nick 67"
700,140,2020-09-21,14:45:00,"Piano 9","Borgo Fiore 8"
701,141,2020-01-23,10:00:00,"Appartamento 10","Incrocio Costantini 3 Piano 3"
702,141,2020-02-10,11:40:00,"Piano 7","Piazza Jole 735 Appartamento 49"
703,141,2020-06-12,11:15:00,"Appartamento 56","Via De Angelis 181"
704,141,2020-07-05,10:20:00,"Appartamento 07","Strada Barbieri 8"
705,141,2020-09-23,13:00:00,"Piano 3","Strada Sandro 22"
706,142,2020-01-11,11:30:00,"Appartamento 30","Incrocio Jelena 88 Appartamento 80"
707,142,2020-02-09,09:00:00,"Piano 4","Via Vitali 59 Piano 0"
708,142,2020-06-14,16:00:00,"Appartamento 21","Rotonda Ferrara 34 Piano 6"
709,142,2020-07-08,15:00:00,"Appartamento 12","Rotonda Fernando 830 Piano 0"
710,142,2020-09-23,12:45:00,"Appartamento 92","Via Mariani 17 Appartamento 46"
711,143,2020-01-19,16:15:00,"Appartamento 82","Contrada Sibilla 551"
712,143,2020-02-09,13:45:00,"Piano 3","Incrocio Nicoletta 459"
713,143,2020-06-11,15:15:00,"Appartamento 43","Rotonda De Santis 71 Appartamento 90"
714,143,2020-07-11,12:15:00,"Appartamento 01","Contrada Fatima 34 Appartamento 63"
715,143,2020-09-20,14:30:00,"Appartamento 34","Via Kristel 56 Piano 6"
716,144,2020-01-27,12:15:00,"Piano 0","Piazza Furio 87 Piano 1"
717,144,2020-02-08,12:15:00,"Appartamento 65","Strada Mirko 4 Appartamento 56"
718,144,2020-06-27,10:20:00,"Appartamento 00","Via Rosalino 9 Piano 8"
719,144,2020-07-09,12:00:00,"Piano 0","Strada Negri 74"
720,144,2020-09-08,12:20:00,"Appartamento 30","Incrocio Amerigo 67 Appartamento 68"
721,145,2020-01-18,13:15:00,"Appartamento 46","Rotonda Romano 217"
722,145,2020-02-02,12:30:00,"Appartamento 04","Contrada Assia 85"
723,145,2020-06-13,12:00:00,"Piano 5","Incrocio Ferri 971"
724,145,2020-07-04,14:40:00,"Appartamento 51","Borgo Pellegrini 6 Appartamento 64"
725,145,2020-09-06,10:00:00,"Piano 4","Incrocio Amos 22"
726,146,2020-01-14,14:30:00,"Appartamento 12","Piazza Helga 635"
727,146,2020-02-09,11:20:00,"Appartamento 25","Via Penelope 84"
728,146,2020-06-13,10:20:00,"Appartamento 22","Rotonda Barone 2 Appartamento 38"
729,146,2020-07-07,09:20:00,"Piano 6","Contrada Noemi 138"
730,146,2020-09-07,10:40:00,"Appartamento 25","Rotonda Ingrid 637 Piano 6"
731,147,2020-01-21,14:30:00,"Piano 7","Incrocio Edilio 71"
732,147,2020-02-03,12:15:00,"Appartamento 55","Strada Marzio 509"
733,147,2020-06-12,15:20:00,"Piano 9","Borgo Selvaggia 383 Appartamento 50"
734,147,2020-07-18,10:45:00,"Piano 8","Borgo Marino 241"
735,147,2020-09-17,11:30:00,"Appartamento 12","Rotonda Edvige 9"
736,148,2020-01-27,11:30:00,"Appartamento 36","Incrocio Kai 15 Piano 4"
737,148,2020-02-05,16:00:00,"Appartamento 94","Borgo Matteo 8"
738,148,2020-06-25,10:15:00,"Piano 4","Rotonda Ferdinando 37 Appartamento 95"
739,148,2020-07-17,16:30:00,"Appartamento 40","Rotonda Cattaneo 936 Appartamento 75"
740,148,2020-09-17,10:30:00,"Appartamento 89","Piazza Rinaldi 8 Piano 9"
741,149,2020-01-22,14:00:00,"Piano 1","Strada Guerra 2"
742,149,2020-02-09,12:15:00,"Appartamento 27","Incrocio Vitali 511 Piano 6"
743,149,2020-06-19,13:20:00,"Appartamento 32","Contrada Mirco 5 Appartamento 16"
744,149,2020-07-18,13:30:00,"Appartamento 98","Incrocio Riva 529"
745,149,2020-09-07,13:00:00,"Appartamento 11","Piazza Negri 609 Appartamento 74"
746,150,2020-01-11,11:45:00,"Piano 8","Via Quasimodo 598 Piano 8"
747,150,2020-02-10,10:45:00,"Piano 7","Borgo Flavio 802 Piano 9"
748,150,2020-06-14,15:45:00,"Appartamento 98","Strada Ingrid 64"
749,150,2020-07-15,13:20:00,"Appartamento 16","Strada Maruska 1"
750,150,2020-09-09,15:45:00,"Piano 0","Incrocio Bernardi 332 Piano 0"
751,151,2020-01-15,16:15:00,"Piano 6","Incrocio Vania 6"
752,151,2020-02-10,16:40:00,"Piano 0","Borgo Conti 1"
753,151,2020-06-11,16:30:00,"Piano 7","Piazza Bortolo 7"
754,151,2020-07-18,15:30:00,"Appartamento 81","Strada Folco 29 Piano 9"
755,151,2020-09-25,09:40:00,"Piano 8","Contrada Domingo 20 Appartamento 33"
756,152,2020-01-28,09:00:00,"Appartamento 74","Incrocio Bianchi 68 Appartamento 83"
757,152,2020-02-06,13:30:00,"Piano 6","Contrada Vienna 519 Piano 1"
758,152,2020-06-13,15:20:00,"Appartamento 27","Piazza Sorrentino 3"
759,152,2020-07-06,15:45:00,"Piano 0","Via Ferraro 1"
760,152,2020-09-18,13:00:00,"Piano 8","Contrada Longo 733 Piano 8"
761,153,2020-01-15,16:20:00,"Piano 3","Incrocio Giuliani 9 Piano 6"
762,153,2020-02-03,09:45:00,"Appartamento 26","Rotonda Eustachio 8"
763,153,2020-06-20,10:15:00,"Piano 9","Rotonda Gelsomina 4"
764,153,2020-07-08,09:15:00,"Appartamento 23","Piazza Gentile 430"
765,153,2020-09-21,10:15:00,"Appartamento 86","Via Ursula 13 Appartamento 67"
766,154,2020-01-13,16:45:00,"Piano 8","Incrocio Cleopatra 3"
767,154,2020-02-02,15:20:00,"Appartamento 97","Borgo Dante 5 Appartamento 05"
768,154,2020-06-13,10:40:00,"Appartamento 68","Piazza Benedetti 939"
769,154,2020-07-12,13:45:00,"Piano 7","Piazza Cattaneo 36"
770,154,2020-09-06,12:00:00,"Piano 0","Piazza Greco 143"
771,155,2020-01-26,14:15:00,"Piano 1","Contrada Timoteo 643"
772,155,2020-02-10,12:40:00,"Piano 2","Via Basile 6 Appartamento 71"
773,155,2020-06-28,14:00:00,"Piano 6","Piazza Vitali 506"
774,155,2020-07-11,10:30:00,"Appartamento 72","Strada Osvaldo 8"
775,155,2020-09-07,16:45:00,"Appartamento 56","Strada Davis 58"
776,156,2020-01-15,12:30:00,"Appartamento 59","Contrada Gentile 54 Appartamento 87"
777,156,2020-02-09,09:15:00,"Piano 0","Piazza Parisi 404"
778,156,2020-06-12,16:45:00,"Piano 0","Contrada Elio 45"
779,156,2020-07-12,12:30:00,"Appartamento 71","Via Ferri 4"
780,156,2020-09-16,15:15:00,"Piano 1","Incrocio Lombardi 174 Appartamento 01"
781,157,2020-01-16,12:15:00,"Piano 7","Strada Marino 799"
782,157,2020-02-02,12:30:00,"Appartamento 37","Piazza Grazia 58"
783,157,2020-06-18,13:40:00,"Appartamento 44","Incrocio Rosita 9 Appartamento 66"
784,157,2020-07-14,13:00:00,"Piano 0","Contrada Galli 1 Piano 0"
785,157,2020-09-21,16:45:00,"Piano 5","Rotonda Tosca 157"
786,158,2020-01-27,16:15:00,"Appartamento 40","Piazza Damico 620"
787,158,2020-02-03,09:40:00,"Piano 9","Borgo Neri 575 Piano 7"
788,158,2020-06-14,13:45:00,"Appartamento 99","Piazza Pellegrino 262"
789,158,2020-07-19,15:20:00,"Piano 8","Piazza Fabio 1"
790,158,2020-09-15,15:45:00,"Appartamento 81","Strada Pellegrini 13 Piano 0"
791,159,2020-01-21,16:30:00,"Appartamento 18","Incrocio Tazio 316"
792,159,2020-02-04,16:15:00,"Piano 5","Borgo Negri 605 Appartamento 45"
793,159,2020-06-26,13:20:00,"Appartamento 13","Contrada Rebecca 88"
794,159,2020-07-16,15:15:00,"Appartamento 61","Incrocio Mariano 28 Piano 0"
795,159,2020-09-08,11:00:00,"Piano 9","Piazza Leone 2"
796,160,2020-01-17,15:00:00,"Piano 2","Piazza Villa 6 Appartamento 53"
797,160,2020-02-09,09:15:00,"Piano 3","Contrada Bianco 16 Appartamento 42"
798,160,2020-06-16,11:20:00,"Appartamento 77","Contrada Montanari 43 Appartamento 59"
799,160,2020-07-06,10:45:00,"Appartamento 30","Strada Neri 20 Piano 6"
800,160,2020-09-16,14:00:00,"Piano 2","Piazza Elda 126 Piano 0"
801,161,2020-01-13,10:15:00,"Appartamento 98","Borgo D'amico 1"
802,161,2020-02-06,09:30:00,"Piano 0","Contrada Parisi 3 Piano 6"
803,161,2020-06-20,11:45:00,"Piano 8","Piazza Ferretti 294 Appartamento 39"
804,161,2020-07-09,12:40:00,"Piano 3","Strada Amerigo 9"
805,161,2020-09-25,10:15:00,"Appartamento 18","Strada Elga 535"
806,162,2020-01-13,12:15:00,"Appartamento 20","Borgo Noah 61"
807,162,2020-02-02,09:30:00,"Piano 4","Borgo Neri 227 Appartamento 36"
808,162,2020-06-16,16:20:00,"Piano 0","Borgo Caligola 318"
809,162,2020-07-13,11:20:00,"Appartamento 53","Piazza Caputo 705"
810,162,2020-09-05,09:30:00,"Piano 2","Strada Luce 6 Appartamento 80"
811,163,2020-01-18,12:00:00,"Piano 3","Contrada Ingrid 4"
812,163,2020-02-06,16:45:00,"Appartamento 30","Borgo Gianriccardo 140"
813,163,2020-06-21,10:15:00,"Appartamento 57","Rotonda Caputo 758"
814,163,2020-07-11,12:20:00,"Piano 6","Via Rufo 6"
815,163,2020-09-10,11:30:00,"Appartamento 23","Incrocio Lia 2 Piano 2"
816,164,2020-01-28,16:45:00,"Appartamento 58","Via Anastasio 210 Piano 5"
817,164,2020-02-04,13:30:00,"Appartamento 74","Incrocio Carbone 5 Piano 5"
818,164,2020-06-11,11:15:00,"Appartamento 15","Incrocio De Santis 18 Piano 1"
819,164,2020-07-12,16:45:00,"Appartamento 73","Borgo Ferri 8"
820,164,2020-09-25,13:30:00,"Piano 1","Strada Giulietta 658 Appartamento 21"
821,165,2020-01-21,16:45:00,"Appartamento 23","Incrocio Milani 659 Piano 2"
822,165,2020-02-08,11:45:00,"Piano 9","Borgo Rosita 895 Appartamento 04"
823,165,2020-06-21,13:20:00,"Appartamento 38","Via Gallo 8 Appartamento 87"
824,165,2020-07-12,09:20:00,"Piano 7","Via Demi 57"
825,165,2020-09-16,13:45:00,"Piano 0","Rotonda Rossi 732"
826,166,2020-01-24,11:20:00,"Appartamento 80","Strada Milani 76 Piano 4"
827,166,2020-02-10,11:40:00,"Piano 9","Strada Villa 102"
828,166,2020-06-19,16:45:00,"Piano 9","Contrada Donati 49 Appartamento 83"
829,166,2020-07-13,09:40:00,"Piano 0","Rotonda Davide 3 Piano 1"
830,166,2020-09-11,15:45:00,"Piano 4","Incrocio D'angelo 85 Piano 1"
831,167,2020-01-16,11:30:00,"Appartamento 40","Via Amato 23"
832,167,2020-02-05,16:30:00,"Appartamento 07","Piazza Celeste 4"
833,167,2020-06-26,12:45:00,"Piano 6","Rotonda Giacinto 97 Piano 0"
834,167,2020-07-10,15:30:00,"Piano 3","Borgo Giovanna 61"
835,167,2020-09-06,09:15:00,"Appartamento 90","Contrada Giulietta 8 Piano 7"
836,168,2020-01-19,16:30:00,"Appartamento 57","Via Giordano 213"
837,168,2020-02-03,09:15:00,"Appartamento 58","Strada Cesidia 5 Piano 2"
838,168,2020-06-27,13:00:00,"Piano 0","Borgo Graziano 252 Appartamento 93"
839,168,2020-07-17,13:30:00,"Piano 5","Incrocio Ricci 818"
840,168,2020-09-09,15:30:00,"Appartamento 25","Piazza Lombardi 5 Piano 7"
841,169,2020-01-23,10:30:00,"Appartamento 73","Strada Cattaneo 99"
842,169,2020-02-06,13:45:00,"Piano 9","Piazza Rinaldi 4"
843,169,2020-06-26,13:20:00,"Appartamento 91","Rotonda Galli 5"
844,169,2020-07-18,16:40:00,"Piano 9","Piazza Siro 1"
845,169,2020-09-06,11:45:00,"Appartamento 31","Contrada Kristel 749 Appartamento 65"
846,170,2020-01-14,11:00:00,"Appartamento 36","Incrocio Gianmaria 97 Appartamento 99"
847,170,2020-02-10,09:00:00,"Piano 9","Via Adriano 2 Piano 9"
848,170,2020-06-19,09:00:00,"Appartamento 93","Borgo Caruso 17 Appartamento 24"
849,170,2020-07-17,12:40:00,"Piano 5","Strada Germano 543"
850,170,2020-09-15,12:30:00,"Piano 8","Via Barbieri 3"
851,171,2020-01-27,16:40:00,"Appartamento 45","Strada Evangelista 909"
852,171,2020-02-09,12:40:00,"Piano 8","Strada Flaviana 634 Piano 3"
853,171,2020-06-27,11:45:00,"Piano 0","Rotonda Selvaggia 80 Piano 1"
854,171,2020-07-15,15:40:00,"Appartamento 61","Borgo Assia 829"
855,171,2020-09-04,10:20:00,"Piano 5","Strada Sandro 668"
856,172,2020-01-26,13:00:00,"Piano 4","Rotonda Marcella 3 Piano 8"
857,172,2020-02-03,09:40:00,"Piano 0","Via Barbieri 10"
858,172,2020-06-22,09:30:00,"Piano 1","Incrocio Michele 4 Appartamento 46"
859,172,2020-07-14,15:45:00,"Piano 8","Borgo Ludovico 3"
860,172,2020-09-18,13:45:00,"Piano 0","Strada Battaglia 302 Piano 3"
861,173,2020-01-12,16:45:00,"Appartamento 14","Incrocio Nicoletta 78 Piano 0"
862,173,2020-02-07,15:15:00,"Piano 5","Rotonda Rosalba 477 Appartamento 27"
863,173,2020-06-16,13:40:00,"Appartamento 85","Borgo Evita 5 Appartamento 81"
864,173,2020-07-19,16:30:00,"Appartamento 23","Contrada Benedetti 252 Appartamento 62"
865,173,2020-09-08,15:00:00,"Appartamento 21","Via Claudia 889"
866,174,2020-01-17,13:20:00,"Piano 8","Piazza Cristyn 3 Piano 8"
867,174,2020-02-08,09:40:00,"Appartamento 46","Strada Galli 36 Appartamento 17"
868,174,2020-06-27,14:20:00,"Appartamento 43","Borgo Lisa 5"
869,174,2020-07-20,11:45:00,"Appartamento 90","Incrocio Ian 4 Appartamento 91"
870,174,2020-09-09,12:45:00,"Appartamento 16","Piazza Carbone 48 Piano 2"
871,175,2020-01-16,14:30:00,"Piano 2","Strada Caputo 18"
872,175,2020-02-06,12:20:00,"Appartamento 56","Contrada Conte 28 Appartamento 42"
873,175,2020-06-27,10:45:00,"Piano 7","Piazza Ricci 18"
874,175,2020-07-07,15:40:00,"Piano 2","Contrada Donatella 396"
875,175,2020-09-15,10:45:00,"Appartamento 03","Piazza Kociss 4"
876,176,2020-01-26,10:00:00,"Piano 0","Piazza Barbieri 69"
877,176,2020-02-04,12:15:00,"Piano 2","Strada Ortensia 8 Piano 0"
878,176,2020-06-21,14:00:00,"Appartamento 90","Strada Sanna 109"
879,176,2020-07-18,11:45:00,"Piano 3","Contrada Elsa 2"
880,176,2020-09-24,11:30:00,"Piano 1","Borgo Rizzi 4"
881,177,2020-01-21,15:15:00,"Appartamento 73","Borgo Cirino 896"
882,177,2020-02-06,12:20:00,"Piano 5","Strada Vitali 6"
883,177,2020-06-26,09:00:00,"Appartamento 57","Via Monia 23 Piano 7"
884,177,2020-07-09,14:45:00,"Appartamento 13","Piazza Alan 5 Appartamento 26"
885,177,2020-09-18,15:20:00,"Appartamento 20","Contrada Renato 53"
886,178,2020-01-26,16:15:00,"Appartamento 62","Incrocio Edvige 48"
887,178,2020-02-09,14:40:00,"Piano 2","Piazza Olo 70"
888,178,2020-06-25,13:40:00,"Appartamento 02","Incrocio Piererminio 67 Piano 0"
889,178,2020-07-05,12:20:00,"Piano 7","Piazza Conti 55 Appartamento 24"
890,178,2020-09-05,12:00:00,"Piano 6","Incrocio Sandro 676 Piano 3"
891,179,2020-01-17,15:45:00,"Appartamento 80","Strada Iacopo 3 Piano 5"
892,179,2020-02-05,09:30:00,"Appartamento 47","Rotonda Ursula 426 Piano 6"
893,179,2020-06-19,10:20:00,"Appartamento 08","Piazza Lazzaro 20 Appartamento 73"
894,179,2020-07-19,10:45:00,"Appartamento 72","Borgo Bianco 549"
895,179,2020-09-07,15:30:00,"Appartamento 29","Via Rinaldi 7 Piano 2"
896,180,2020-01-10,15:45:00,"Appartamento 64","Incrocio Genziana 541 Appartamento 81"
897,180,2020-02-04,09:00:00,"Piano 7","Contrada Bianco 6 Piano 1"
898,180,2020-06-26,15:45:00,"Piano 8","Contrada Alan 2"
899,180,2020-07-17,14:40:00,"Piano 1","Borgo Negri 17"
900,180,2020-09-18,16:20:00,"Piano 7","Borgo Sandro 93"
901,181,2020-01-26,15:45:00,"Piano 7","Incrocio Luna 1"
902,181,2020-02-04,13:00:00,"Piano 7","Strada Vania 673 Appartamento 44"
903,181,2020-06-21,15:30:00,"Appartamento 52","Incrocio Giuliani 365 Appartamento 43"
904,181,2020-07-17,16:15:00,"Appartamento 01","Via Silvestri 573"
905,181,2020-09-04,16:45:00,"Appartamento 77","Strada Mietta 60 Appartamento 67"
906,182,2020-01-17,09:15:00,"Piano 6","Contrada Milani 583 Appartamento 23"
907,182,2020-02-10,14:15:00,"Appartamento 43","Piazza Romano 7"
908,182,2020-06-17,09:30:00,"Appartamento 19","Via Vienna 20 Piano 9"
909,182,2020-07-06,13:20:00,"Appartamento 41","Contrada Elsa 8"
910,182,2020-09-06,14:20:00,"Piano 4","Piazza Romano 3"
911,183,2020-01-18,10:30:00,"Piano 2","Rotonda Sanna 69 Appartamento 77"
912,183,2020-02-10,16:15:00,"Piano 1","Contrada Lombardo 1"
913,183,2020-06-27,13:40:00,"Piano 2","Piazza Samuel 651 Piano 0"
914,183,2020-07-11,11:45:00,"Appartamento 26","Piazza Galli 31"
915,183,2020-09-09,10:00:00,"Appartamento 38","Incrocio Santoro 1 Appartamento 71"
916,184,2020-01-14,09:00:00,"Appartamento 07","Contrada Dimitri 8"
917,184,2020-02-05,09:20:00,"Appartamento 65","Incrocio De Angelis 41"
918,184,2020-06-26,13:00:00,"Appartamento 97","Rotonda Piras 6"
919,184,2020-07-16,14:20:00,"Appartamento 11","Strada Nadir 24"
920,184,2020-09-16,09:40:00,"Piano 8","Contrada Rosolino 68"
921,185,2020-01-14,09:30:00,"Appartamento 08","Strada Vitali 5 Piano 8"
922,185,2020-02-02,13:40:00,"Appartamento 67","Incrocio Marino 330"
923,185,2020-06-28,12:00:00,"Piano 5","Contrada Giordano 559 Piano 0"
924,185,2020-07-12,09:15:00,"Appartamento 69","Piazza Barbieri 303 Piano 4"
925,185,2020-09-15,10:20:00,"Piano 4","Piazza Ricci 527"
926,186,2020-01-16,14:00:00,"Piano 3","Contrada Testa 916 Piano 4"
927,186,2020-02-03,13:15:00,"Appartamento 83","Borgo Kociss 49 Piano 8"
928,186,2020-06-21,09:15:00,"Piano 5","Contrada Gavino 859"
929,186,2020-07-15,15:40:00,"Piano 6","Incrocio Vitale 62"
930,186,2020-09-09,14:45:00,"Appartamento 35","Rotonda Serra 97"
931,187,2020-01-21,16:30:00,"Piano 0","Strada Piersilvio 9 Appartamento 41"
932,187,2020-02-08,12:40:00,"Piano 8","Contrada Sasha 794"
933,187,2020-06-19,14:00:00,"Appartamento 73","Rotonda Cirino 21"
934,187,2020-07-19,13:20:00,"Piano 5","Strada Monti 987 Appartamento 72"
935,187,2020-09-09,10:45:00,"Piano 6","Borgo Marchetti 72"
936,188,2020-01-21,15:20:00,"Piano 4","Contrada Giovanna 602"
937,188,2020-02-09,11:45:00,"Piano 3","Contrada Renzo 5 Piano 2"
938,188,2020-06-11,15:15:00,"Piano 9","Piazza Olimpia 2"
939,188,2020-07-08,10:40:00,"Appartamento 06","Rotonda Fabbri 8 Piano 1"
940,188,2020-09-24,13:30:00,"Piano 9","Incrocio Mazza 23 Appartamento 02"
941,189,2020-01-28,10:15:00,"Appartamento 66","Rotonda Enrico 867"
942,189,2020-02-04,09:40:00,"Appartamento 84","Incrocio De Santis 10 Appartamento 40"
943,189,2020-06-26,13:15:00,"Appartamento 02","Borgo Noel 5"
944,189,2020-07-12,12:15:00,"Appartamento 46","Strada D'angelo 866"
945,189,2020-09-08,13:20:00,"Appartamento 33","Piazza Erminio 163"
946,190,2020-01-16,12:15:00,"Appartamento 75","Via Giuliani 99 Appartamento 99"
947,190,2020-02-04,14:45:00,"Appartamento 41","Via Gentile 687"
948,190,2020-06-26,11:00:00,"Piano 6","Rotonda D'angelo 3"
949,190,2020-07-19,11:30:00,"Piano 5","Rotonda Milani 23 Piano 2"
950,190,2020-09-06,16:40:00,"Appartamento 61","Via Lorenzo 939"
951,191,2020-01-13,15:40:00,"Appartamento 22","Rotonda Milani 24"
952,191,2020-02-10,13:20:00,"Piano 5","Piazza Messina 17 Piano 1"
953,191,2020-06-20,10:20:00,"Piano 8","Contrada Mancini 24 Piano 4"
954,191,2020-07-04,13:20:00,"Piano 6","Contrada Coppola 1"
955,191,2020-09-04,13:40:00,"Appartamento 08","Borgo Lombardi 74 Piano 2"
956,192,2020-01-10,11:00:00,"Appartamento 39","Contrada Ricci 241 Piano 3"
957,192,2020-02-07,12:20:00,"Appartamento 34","Via Rossetti 4 Appartamento 21"
958,192,2020-06-22,16:20:00,"Appartamento 90","Strada Irene 1"
959,192,2020-07-07,10:00:00,"Piano 5","Contrada Luna 2 Piano 6"
960,192,2020-09-07,11:45:00,"Piano 2","Borgo Mariapia 5"
961,193,2020-01-27,15:45:00,"Appartamento 91","Via Colombo 35 Piano 9"
962,193,2020-02-06,14:20:00,"Appartamento 09","Incrocio Lucrezia 427"
963,193,2020-06-13,09:20:00,"Piano 1","Strada Basile 47 Piano 8"
964,193,2020-07-19,12:15:00,"Appartamento 63","Rotonda Alberto 3"
965,193,2020-09-19,16:40:00,"Appartamento 39","Contrada Mazza 228"
966,194,2020-01-11,12:30:00,"Piano 0","Strada Donati 4 Piano 7"
967,194,2020-02-09,16:30:00,"Piano 7","Contrada Leonardo 10 Appartamento 24"
968,194,2020-06-19,16:30:00,"Piano 5","Via Assia 767 Piano 3"
969,194,2020-07-06,10:45:00,"Appartamento 89","Rotonda Anastasio 2"
970,194,2020-09-25,10:45:00,"Piano 7","Strada Ferrari 3 Appartamento 56"
971,195,2020-01-23,12:30:00,"Appartamento 73","Rotonda Marino 431 Piano 4"
972,195,2020-02-04,13:15:00,"Piano 4","Strada Martini 50 Appartamento 68"
973,195,2020-06-26,12:00:00,"Appartamento 64","Contrada Ferrara 827 Piano 5"
974,195,2020-07-11,15:20:00,"Piano 0","Incrocio Guendalina 9"
975,195,2020-09-11,13:20:00,"Appartamento 84","Strada Mazza 14 Appartamento 91"
976,196,2020-01-19,12:30:00,"Appartamento 45","Borgo Rizzo 2 Appartamento 55"
977,196,2020-02-04,13:45:00,"Appartamento 65","Strada Fabbri 176 Appartamento 25"
978,196,2020-06-18,10:15:00,"Piano 1","Incrocio Gianmaria 242"
979,196,2020-07-09,10:20:00,"Piano 8","Contrada Cleopatra 7"
980,196,2020-09-18,12:30:00,"Piano 3","Incrocio Rossi 1"
981,197,2020-01-27,14:30:00,"Appartamento 50","Piazza Leone 917 Piano 9"
982,197,2020-02-08,11:15:00,"Appartamento 86","Via Palumbo 7 Piano 6"
983,197,2020-06-11,11:20:00,"Appartamento 09","Rotonda Rossetti 74"
984,197,2020-07-15,14:20:00,"Piano 0","Rotonda Martini 58"
985,197,2020-09-19,10:40:00,"Piano 1","Via Lombardi 58"
986,198,2020-01-24,15:15:00,"Piano 8","Borgo Conti 17 Piano 6"
987,198,2020-02-10,09:45:00,"Appartamento 64","Borgo Luce 6"
988,198,2020-06-13,11:20:00,"Piano 7","Borgo Lauro 4"
989,198,2020-07-16,15:15:00,"Piano 6","Borgo Martino 555"
990,198,2020-09-24,11:20:00,"Piano 9","Borgo Pellegrino 47"
991,199,2020-01-20,13:30:00,"Piano 0","Contrada Marino 509 Piano 0"
992,199,2020-02-03,13:30:00,"Appartamento 39","Strada Marino 400 Appartamento 46"
993,199,2020-06-21,15:40:00,"Piano 6","Contrada Diamante 40 Appartamento 07"
994,199,2020-07-10,09:45:00,"Piano 6","Contrada Galli 4 Piano 2"
995,199,2020-09-21,10:30:00,"Piano 8","Rotonda Mirko 58"
996,200,2020-01-18,14:15:00,"Appartamento 76","Contrada Pablo 530 Piano 4"
997,200,2020-02-05,15:40:00,"Piano 3","Incrocio Elio 80"
998,200,2020-06-12,16:30:00,"Piano 3","Via Ione 909"
999,200,2020-07-04,13:30:00,"Appartamento 87","Strada Ivano 997"
1000,200,2020-09-12,13:45:00,"Appartamento 43","Strada Costantini 376 Piano 1"
